Run
Judge
Topic Num,TweetID,Tweet
MB001,33420463916974080," BBC News - First film footage of remote Amazon rainforest tribe http://www.bbc.co.uk/news/world-latin-america-12360013","=HYPERLINK(""http://www.bbc.co.uk/news/world-latin-america-12360013"",""LINK"")"
MB001,33414557405814784," “@davidcurtley: BBC in Top Gear apology to Mexico - http://www.bbc.co.uk/news/world-latin-america-12361790�? &lt;&lt; what a joke!","=HYPERLINK(""http://www.bbc.co.uk/news/world-latin-america-12361790"",""LINK"")"
MB001,33398422039957504," @andersoncooper Hope you & all staff safe there !!",
MB001,33395096489566209," BBC Sport - Football - Fifa opens 'corruption' hearing appeals: Football's world governing body Fifa starts hear... http://bit.ly/ggP1ZO","=HYPERLINK(""http://bit.ly/ggP1ZO"",""LINK"")"
MB001,33352193809584128," Walking with Crown staff so odd.",
MB001,33344161365106688," Staff Engineer, Mechanical http://f.ast.ly/X8AV2","=HYPERLINK(""http://f.ast.ly/X8AV2"",""LINK"")"
MB001,33336116752941056," First Tweet. Just want to let the world know we are hear Tiny shop big on service. Lomo's Holgas film and digital, slides & 8mm movies",
MB001,33332326909874178," DTN World News: BBC in Top Gear apology to Mexico: The BBC apologises over remarks on the television show Top Gear that ... http://bbc.in/i4APnL","=HYPERLINK(""http://bbc.in/i4APnL"",""LINK"")"
MB001,33330915748880384," Merger of San Francisco-Based B2C and business to business Agencies Means World-Class Service for Todays Corporate .. http://bit.ly/e8jBWV","=HYPERLINK(""http://bit.ly/e8jBWV"",""LINK"")"
MB001,33330374893510656," Visit www.Phones.uBurst.net for great Home Phone Service! Talk around the world without the worry of a bill! Great... http://fb.me/F09qh0ra","=HYPERLINK(""http://fb.me/F09qh0ra"",""LINK"")"
MB001,33328025474961409," BBC News - Germany's first burka ban imposed by state of Hesse http://www.bbc.co.uk/news/world-europe-12353626","=HYPERLINK(""http://www.bbc.co.uk/news/world-europe-12353626"",""LINK"")"
MB001,33324493715808256," Rugby Union from BBC World Cup no distraction - Hines - Players will not have one eye on the World Cup as the Six Na... http://ow.ly/1bayhB","=HYPERLINK(""http://ow.ly/1bayhB"",""LINK"")"
MB001,33323601411178496," @bbcnews @bbcworldserviceEgypt; ....,.no association to religion is nonsense. They're shouting Allah Hey you Akhbar. see BBC World News America",
MB001,33323060572459009," Achub why BBC World Service #savews www.savews.com",
MB001,33316184879411200," Two-thirds of public sector staff fear for jobs due to coalition cuts, report says http://gu.com/p/2mq4z/tf","=HYPERLINK(""http://gu.com/p/2mq4z/tf"",""LINK"")"
MB001,33307835223912448," House GOP cuts a tall order -calls for $58 billion in cuts http://goo.gl/yQ0aL","=HYPERLINK(""http://goo.gl/yQ0aL"",""LINK"")"
MB001,33304669618962432," @Aggerscricket Please RT and help us save the world service #savews www.savews.com Much obliged",
MB001,33300027010977793," Health Minister Katy Gallagher marks World Cancer Day with breakfast at Canberra Hospital for staff, cancer support orgs, patients &survivors",
MB001,33297562849128448," BBC News - Egypt unrest: Hosni Mubarak warns of chaos if he quits http://www.bbc.co.uk/news/world-middle-east-12361948","=HYPERLINK(""http://www.bbc.co.uk/news/world-middle-east-12361948"",""LINK"")"
MB001,33294632171343872," @TerraCycle CAN'T RETWEET, IT CUTS OFF URL",
MB001,33288046321467392," BBC (Billionaire Boys Club)",
MB001,33287402286088192," 22:30 BBC News Summary: Only the BBC brings you World News every half hour. http://bbc.in/ePqZJj","=HYPERLINK(""http://bbc.in/ePqZJj"",""LINK"")"
MB001,33267462841696256," BBC News - Mexico police chief killed in Nuevo Laredo http://www.bbc.co.uk/news/world-latin-america-12361012","=HYPERLINK(""http://www.bbc.co.uk/news/world-latin-america-12361012"",""LINK"")"
MB001,33253886789685248," Watching BBC Click on IPlayer...",
MB001,33252443764555776," RT @TheRightArticle via @Pellegrino5 Bus service cuts to leave elderly villagers stranded - http://j.mp/efKaqL --&gt;&gt; I HATE our fucking govt","=HYPERLINK(""http://j.mp/efKaqL"",""LINK"")"
MB001,33249265270661120," I feel like pressed shit. Last episode of Michel Roux's Service in 15 minutes #bbc #hd",
MB001,33249188615557121," Update: Staff is asking the board to approve another set of hearings to close stations and reduce service.",
MB001,33242272883544064," @OfficialAmyC BBC 1 or too",
MB001,33238449611870208," @NadiaE @monaeltahawy hey, is there a way to reach you for an interview? work for BBC Africa service. thanks for all your updates!",
MB001,33232080708042752," @atumIT Very helpful staff but unfort the service doesn't match my requirements. Will keep in mind for clients and radiohead concerts.",
MB001,33230810693763072," Toyota Cuts U.S. Staff http://sockroll.com/ctgj2v","=HYPERLINK(""http://sockroll.com/ctgj2v"",""LINK"")"
MB001,33228149407875072," Porque não vi Oh show denial of service golfinhos no Sea World e outros grupos viram? ):",
MB001,33225104657752064," BBC News - Protesters in Egypt defy gunfire to stand their ground http://www.bbc.co.uk/news/world-12358366","=HYPERLINK(""http://www.bbc.co.uk/news/world-12358366"",""LINK"")"
MB001,33222640978108418," BBC News - Pakistan MP drops effort to repeal blasphemy laws http://www.bbc.co.uk/news/world-south-asia-12355001 #LGF #tcot #tlot #p2","=HYPERLINK(""http://www.bbc.co.uk/news/world-south-asia-12355001"",""LINK"")"
MB001,33212352774017025," Save BBC World Service Drama Inquiry precipitated by announcement that World Service will slash spending by ₤46M http://bit.ly/fjMwzz","=HYPERLINK(""http://bit.ly/fjMwzz"",""LINK"")"
MB001,33205141876244480," @chartersteve For 10 years I've put up with your delayed service requests, ridiculous accounting errors and unfriendly staff. No more! #ATT",
MB001,33191967185702914," bbc is the best http://dev.qoo.ly/9y","=HYPERLINK(""http://dev.qoo.ly/9y"",""LINK"")"
MB001,33185139647315969," Australia + Whiteflash.com = World Class Service: Dear Whiteflash.com Sales Team,    Anyone who hesitates in ... http://bit.ly/ebyAJO","=HYPERLINK(""http://bit.ly/ebyAJO"",""LINK"")"
MB001,33180367103991808," web logger @Sandmonkey released. (BBC)",
MB001,33161229186891777," 8 a.m. staff meeting!",
MB001,33160316497956865," *BBC WORLD NEWS* Council to drop faith school bus http://tinyurl.com/4d55qxj FOLLOW ME","=HYPERLINK(""http://tinyurl.com/4d55qxj"",""LINK"")"
MB001,33160050964955136," BBC reporter in Cairo was handcuffed and blindfolded http://www.bbc.co.uk/news/world-middle-east-12351996","=HYPERLINK(""http://www.bbc.co.uk/news/world-middle-east-12351996"",""LINK"")"
MB001,33158485885583362," The world #population growth rate "must slow down:" UN (BBC) http://bbc.in/fRHBib RT @timrote","=HYPERLINK(""http://bbc.in/fRHBib"",""LINK"")"
MB001,33148017498394624," BBC in-house faces 15% cuts as pattern emerges #money http://myfeedme.com/m/12598636","=HYPERLINK(""http://myfeedme.com/m/12598636"",""LINK"")"
MB001,33125465195548672," BBC News - Pakistan urged to free schoolboy arrested for blasphemy http://www.bbc.co.uk/news/world-south-asia-12351125 - Oh my... *sad*","=HYPERLINK(""http://www.bbc.co.uk/news/world-south-asia-12351125"",""LINK"")"
MB001,33114276445036546," #BBC #News #UKNews World food prices reach new high: World food prices rose to a record monthly high in Janu... http://bbc.in/fP2JJA #UK","=HYPERLINK(""http://bbc.in/fP2JJA"",""LINK"")"
MB001,33109251412987904," BBC News - World food prices at fresh high, says FAO: The for attention of Food Price Index, which measures the wholesale ... http://bbc.in/gr64zF money","=HYPERLINK(""http://bbc.in/gr64zF"",""LINK"")"
MB001,33107967448457216," Receptionist: TX-Houston, Ajilon Office is the fastest-growing staffing service in the world specializing in the... http://bit.ly/fpAR8h","=HYPERLINK(""http://bit.ly/fpAR8h"",""LINK"")"
MB001,33079539416436736," Arrival in Chennai India for World AG Congress. Fabulous welcome by Pastor David Mohan and staff! http://plixi.com/p/74436335","=HYPERLINK(""http://plixi.com/p/74436335"",""LINK"")"
MB001,33055060648796160," BBC America has grown on me",
MB001,33054899017097216," @macmeshabxtch but you got it with those clean cuts ;)",
MB001,33045690359889920," #ALIAioc @TheLiB actively pursue open source; staff are adversley affected by financial cuts",
MB001,33044519750475776," Listeners on three continents lament BBC World Service cutbacks | Media | The Guardian http://ow.ly/3OUqD","=HYPERLINK(""http://ow.ly/3OUqD"",""LINK"")"
MB001,33043520067477504," Its like a blade that cuts right through me",
MB001,33041882095296512," Report from Heliopolis. BBC reporter in Cairo handcuffed and blindfolded http://www.bbc.co.uk/news/world-middle-east-12351996 #egypt","=HYPERLINK(""http://www.bbc.co.uk/news/world-middle-east-12351996"",""LINK"")"
MB001,33005761915260928," @BexHex311 dude bowl cuts were the shit",
MB001,33000714972168193," MVAS Staff + Adan = So Boss.",
MB001,32996118417637376," 誰�?�為�?��?何�?�為�?�宗教？/ BBC News - Pakistan urged to free schoolboy arrested for blasphemy http://www.bbc.co.uk/news/world-south-asia-12351125","=HYPERLINK(""http://www.bbc.co.uk/news/world-south-asia-12351125"",""LINK"")"
MB001,32993647645425664," Fuuuuuuh my cuts are burnin-____-",
MB001,32993012145459200," going back to the staff see how they are getting on",
MB001,32988630804856832," Two hair dyes and three cuts today wooo",
MB001,32985385306955776," 02:30 BBC News Summary: Only the BBC brings you World News every half hour. http://bbc.in/hOQ5gL","=HYPERLINK(""http://bbc.in/hOQ5gL"",""LINK"")"
MB001,32984393916096513," Halfus. give me my staff you dickwad.",
MB001,32947895753768960," Most speaking against the #ttc bus service cuts have also spoken in favour of the #transitcity light rail plan.",
MB001,32947243380113409," HSBC recognises and rewards long service staff | The Brunei Times http://bit.ly/dLj7YU","=HYPERLINK(""http://bit.ly/dLj7YU"",""LINK"")"
MB001,32946927830040577," Cardboard cuts &lt; paper cuts... especially right on the knuckle! :((",
MB001,32928291333603328," @cspgh It's the BBC! extreme droll",
MB001,32928080225902593," Hustle on bbc is sick!",
MB001,32920518302638080," just clocked someone on bbc too",
MB001,32916248593440768," BBC News - Four arrested after Bangladesh girl 'lashed to death' http://www.bbc.co.uk/news/world-south-asia-12344959","=HYPERLINK(""http://www.bbc.co.uk/news/world-south-asia-12344959"",""LINK"")"
MB001,32914450151374848," BBC News - Australia Cyclone Yasi roars into Queensland coast http://www.bbc.co.uk/news/world-asia-pacific-12342031","=HYPERLINK(""http://www.bbc.co.uk/news/world-asia-pacific-12342031"",""LINK"")"
MB001,32909826233204736," Yes it's official: the #newsnight email has fallen victim to the cuts. I think they said cuts.",
MB001,32907587900932096," Modus PR are on BBC 2!",
MB001,32903779892338689," because we do need cuts !",
MB001,32890882680168449," waterloo road, bbc one whey",
MB001,32886033095999488," @JmeBBK BBC said they will do it.",
MB001,32878677326831617," BBC News - Canada police investigate 100 husky deaths http://www.bbc.co.uk/news/world-us-canada-12331024","=HYPERLINK(""http://www.bbc.co.uk/news/world-us-canada-12331024"",""LINK"")"
MB001,32876128335040512," RT @bashmore World service caller saying public receiving propaganda texts from govt but not able to send messages #egypt",
MB001,32848122254204929," Metro Service Changes, L.A. Port Plan, Carpooling & Freeway Lanes, Post-Petroleum World, Research Roundup & More... http://bit.ly/fuUwIZ","=HYPERLINK(""http://bit.ly/fuUwIZ"",""LINK"")"
MB001,32846874440372224," Senate President Murray warns of cuts: While she supports the service... http://bit.ly/hxLgCk","=HYPERLINK(""http://bit.ly/hxLgCk"",""LINK"")"
MB001,32839394880651264," #BBC News: Moody's downgrades Egyptian banks - Moody's cuts its ratings on five Egyptian banks and warns that more d... http://ow.ly/1b97xD","=HYPERLINK(""http://ow.ly/1b97xD"",""LINK"")"
MB001,32839226022166528," @mariamali7 Hilton staff???",
MB001,32827433136693248," Pido cadenas France 24, BBC World News. Al Jazeera, CNN International en abierto why en TDT ya!",
MB001,32823457997656064," BBC News - Fighting erupts in Cairo's Tahrir square http://www.bbc.co.uk/news/world-middle-east-12345656","=HYPERLINK(""http://www.bbc.co.uk/news/world-middle-east-12345656"",""LINK"")"
MB001,32807203035422725," BBC News - US caught in major winter storm http://www.bbc.co.uk/news/world-us-canada-12339494","=HYPERLINK(""http://www.bbc.co.uk/news/world-us-canada-12339494"",""LINK"")"
MB001,32800602140450816," LOOL at the BBC reporter's hair! DUDE!!!!!!!!",
MB001,32799817377783808," Beef cuts, salad and beer with the parents :)",
MB001,32797963470245888," @nickminers @SFGPhoto It's okay - the BBC World Service can clarify things - http://bbc.in/30GyM5","=HYPERLINK(""http://bbc.in/30GyM5"",""LINK"")"
MB001,32791227267022848," BBC News - Egypt unrest: Tense stand-off in Cairo's Tahrir square http://www.bbc.co.uk/news/world-middle-east-12345656","=HYPERLINK(""http://www.bbc.co.uk/news/world-middle-east-12345656"",""LINK"")"
MB001,32790898064498689," Wtf.why is southfield high staff on my tv.",
MB001,32785032661700609," http://tinyurl.com/5uvgu4k Aung San Suu Kyi on unrest in Egypt from World Service #savews www.savews.com","=HYPERLINK(""http://tinyurl.com/5uvgu4k"",""LINK"")"
MB001,32771584343150592," good to hear @theREALJuggyD with @AmeetChana on the bbc",
MB001,32770828995141632," Lib them MP says "cuts" at #PMQs. #crikey",
MB001,32767063256735744," [BBC World News] Food for thought at 'Conflict Kitchen': A restaurant in Pittsburgh tries to cross borders by se... http://bbc.in/gWxKwS","=HYPERLINK(""http://bbc.in/gWxKwS"",""LINK"")"
MB001,32740337151643648," Head of Tymoshenko's staff summoned to PGO for questioning, says Batkivschyna press service http://bit.ly/gMnr1I","=HYPERLINK(""http://bit.ly/gMnr1I"",""LINK"")"
MB001,32739398097309697," What's going on with the BBC? Stopping live coverage of world-changing events in Egypt to cover Jack Straw rambling at the Iraq inquiry!",
MB001,32723611248758785," BBC News - Global fish consumption hits record high http://bbc.in/eFVlbL The State of World Fisheries and Aquaculture 2010,","=HYPERLINK(""http://bbc.in/eFVlbL"",""LINK"")"
MB001,32675710938124289," RT @cyprusmail ‘Beaten up by supermarket staff over expired ham’ http://tinyurl.com/4zaf8f2Customer service Cyprus style...","=HYPERLINK(""http://tinyurl.com/4zaf8f2Customer"",""LINK"")"
MB001,32666622158176257," God save the BBC.",
MB001,32658399627845632," @EllenPislove @WalaaBridget @xtwinni @Gray_MD =D *bows* thank you.He does the SGH staff a service of loaning his pickle for penis lackers",
MB001,32655129068969984," Do you have a special message to deliver to the world? Let us help! Tradebeat is an Absolutely free service to get expo.http://tradebeat.com","=HYPERLINK(""http://tradebeat.com"",""LINK"")"
MB001,32639842919645185," Library study calls for staffing cuts: Two of four proposed service models ...: The proposed models recommend cu... http://bit.ly/fXzLlo","=HYPERLINK(""http://bit.ly/fXzLlo"",""LINK"")"
MB001,32639698597847040," BBC News - EU sees alarming innovation gap for European firms http://www.bbc.co.uk/news/world-europe-12334091 #in","=HYPERLINK(""http://www.bbc.co.uk/news/world-europe-12334091"",""LINK"")"
